date,query,query_category,page,title,device,country,language,referrer,user_id,session_id,position,impressions,clicks,ctr,dwell_time_s,bounce,serp_features,is_brand
2025-07-09,fpga open now,local,https://news.example.com/fgvdquz/gawesxrb/gmyc,Fpga Open Now,desktop,US,en-US,google_discover,u_fa678949,s_6f09ba5b,20,1,0,0.0,0,True,news,False
2025-07-09,fpga wikipedia,informational,https://www.example.com/wdhcooo/xfuswec/dbxt,Fpga Wikipedia | Docs,desktop,US,en-US,google_news,u_40a3d29c,s_ddd8ea51,22,2,0,0.0,0,True,shopping,False
2025-07-09,gmail,informational,https://blog.example.com/kehycjmyde/hyywkix,Gmail | Official Site,desktop,JP,en,google_images,u_db271aa1,s_23718231,27,4,1,0.25,204,False,faq,True
2025-07-09,guide to credit card,informational,https://support.example.com/lexlcx/vudlqp/kyfqowqquh,Guide To Credit Card,mobile,US,en,google_images,u_14a2e4c9,s_37f9326c,3,1,1,1.0,96,False,localpack,False
2025-07-09,guide to credit card,informational,https://shop.example.com/nayrrwjgw/ivuv/yldai,Guide To Credit Card | Pricing,tablet,IN,en,google,u_7b2606b8,s_af0e3ddb,11,6,1,0.1667,112,False,localpack,False
2025-07-09,guide to headphones,informational,https://news.example.com/qcldvouedy,Guide To Headphones | Pricing,mobile,DE,en,google_images,u_0b7c0c6f,s_be5611f4,7,2,0,0.0,0,True,image,False
2025-07-09,headphones amazon,informational,https://blog.example.com/hppvmcb/gipp/yksmu,Headphones Amazon | Pricing,desktop,US,en,google,u_ad5a4b7c,s_31fa0d54,4,3,0,0.0,0,True,localpack,False
2025-07-09,headphones youtube,informational,https://blog.example.com/guycoona/tsggz,Headphones Youtube | Docs,mobile,DE,en,google,u_b51cd189,s_062e0358,9,1,1,1.0,45,False,faq,False
2025-07-09,headphones youtube,informational,https://support.example.com/amxd/uxugqeo,Headphones Youtube – Ultimate Guide,desktop,FR,en,google_news,u_66af09d5,s_54f73daa,23,2,0,0.0,0,True,faq,False
2025-07-09,how to climate change,informational,https://news.example.com/gjcmq/ragrhwf,How To Climate Change – Reviews,desktop,CA,en,google_news,u_fc4ce0f4,s_288272a1,27,2,0,0.0,0,True,news,False
2025-07-09,how to laptop,informational,https://docs.example.com/vmmvfdym/egnfkqx,How To Laptop | Official Site,mobile,US,en,google_images,u_e87b7274,s_be20c934,15,4,0,0.0,0,True,video,False
2025-07-09,how to pizza,informational,https://news.example.com/uhupwxcaod/oxphdmj/bsshwqrrbk,How To Pizza | Official Site,tablet,US,en,google,u_c48f6184,s_9a370a33,3,3,0,0.0,0,True,image,False
2025-07-09,how to python,informational,https://news.example.com/wqvqqdsjn/fxhcocgvm,How To Python | Docs,mobile,US,en-US,google_discover,u_c521c058,s_a02b4058,2,2,0,0.0,0,True,localpack,False
2025-07-09,insurance bank,informational,https://www.example.com/eobf/veenjsmmh,Insurance Bank | Docs,desktop,FR,en,google_images,u_bae36e15,s_8ed9fb50,49,2,1,0.5,127,False,localpack,False
2025-07-09,laptop amazon,informational,https://support.example.com/adqpeqa/wdjaiq,Laptop Amazon,desktop,IN,en-GB,google_news,u_7a4d885c,s_83be27c9,13,3,1,0.3333,111,False,none,False
2025-07-09,laptop amazon,informational,https://docs.example.com/sspqloxndf/smbmnz,Laptop Amazon | Pricing,desktop,US,en-GB,google_images,u_0642ab0a,s_b882a9ad,2,7,3,0.4286,79,False,none,False
2025-07-09,laptop amazon,informational,https://support.example.com/oztnhi/xaaztxmk,Laptop Amazon | Pricing,desktop,BR,en-US,google_discover,u_b9ff7df7,s_00d3c045,23,2,0,0.0,0,True,none,False
2025-07-09,laptop youtube,informational,https://www.example.com/mkjmrcz/vkcczea,Laptop Youtube – Ultimate Guide,mobile,US,en,google_discover,u_9b78d2de,s_58b716c7,7,7,2,0.2857,95,False,news,False
2025-07-09,near me credit card,local,https://blog.example.com/asnozrb,Near Me Credit Card | Official Site,mobile,IN,en-GB,google,u_fd19712b,s_2b73e868,30,3,0,0.0,0,True,image,False
2025-07-09,near me credit card,local,https://blog.example.com/gamo/ganmdgaz,Near Me Credit Card – Reviews,desktop,US,en-GB,google_discover,u_7d8586da,s_4334772e,7,2,2,1.0,68,False,image,False
2025-07-09,near me credit card,local,https://support.example.com/peacztvmu/gyei/kjzpoowz,Near Me Credit Card,desktop,JP,en,google_news,u_1521892f,s_f5a07449,28,6,0,0.0,0,True,image,False
2025-07-09,near me insurance,local,https://blog.example.com/mdxs/xylmifjqf/hirvivtu,Near Me Insurance | Pricing,desktop,BR,en,google,u_fe9f5938,s_e351ac83,9,5,1,0.2,39,False,sitelinks,False
2025-07-09,near me redis,local,https://docs.example.com/jqtj/lfbf,Near Me Redis – Ultimate Guide,desktop,JP,en,google_news,u_70235f85,s_79654228,32,4,0,0.0,0,True,news,False
2025-07-09,near me ssd,local,https://news.example.com/owfe,Near Me Ssd – Reviews,desktop,BR,en,google,u_455133aa,s_d37bcb4e,8,3,1,0.3333,56,False,sitelinks,False
2025-07-09,near me ssd,local,https://blog.example.com/xvjxdjcueg/ccygvq,Near Me Ssd – Reviews,desktop,US,en-US,google_images,u_1d12eb33,s_e8f2af53,19,3,0,0.0,0,True,sitelinks,False
2025-07-09,near me ssd,local,https://shop.example.com/yxiohnojqc/mdlbo,Near Me Ssd | Docs,mobile,US,en-GB,google_images,u_6354db79,s_28ba6a81,37,2,0,0.0,0,True,sitelinks,False
2025-07-09,near me ssd,local,https://shop.example.com/lssmka/bbjlht,Near Me Ssd | Docs,desktop,US,en,google_discover,u_811f0d96,s_db3dd414,9,2,0,0.0,0,True,sitelinks,False
2025-07-09,near me ssd,local,https://www.example.com/shgwnizx,Near Me Ssd | Official Site,mobile,US,en,google_images,u_4fe7d068,s_d8264729,13,1,0,0.0,0,True,sitelinks,False
2025-07-09,pizza facebook login,navigational,https://www.example.com/psdpy/stccat,Pizza Facebook Login – Reviews,tablet,GB,en,google,u_fee2498c,s_0cbdaf2e,7,1,1,1.0,31,False,none,True
2025-07-09,pizza facebook login,navigational,https://www.example.com/ixhg/gbzufr,Pizza Facebook Login | Pricing,mobile,US,de,google_images,u_26246ef0,s_f056fda5,41,3,0,0.0,0,True,none,True
2025-07-09,price climate change,transactional,https://news.example.com/wgnmcggh/lggeja/wqwuy,Price Climate Change | Pricing,desktop,US,en,google_discover,u_bc9f4546,s_66c0119e,9,4,2,0.5,58,False,shopping,False
2025-07-09,price laptop,transactional,https://blog.example.com/hjttreyyrz,Price Laptop – Ultimate Guide,desktop,CA,en-GB,google,u_50cd2bc3,s_eec62135,18,1,1,1.0,43,False,news,False
2025-07-09,price python,transactional,https://news.example.com/clyfjrfafq/wvbavcbymz,Price Python | Docs,desktop,AU,en,google_discover,u_02b0de1b,s_e666ce4a,22,1,1,1.0,86,False,shopping,False
2025-07-09,price redis,transactional,https://blog.example.com/ogpxe/grmasbvcf/susjjp,Price Redis – Reviews,desktop,GB,en,google,u_50a33136,s_30ffdaca,2,3,3,1.0,55,False,faq,False
2025-07-09,price redis,transactional,https://docs.example.com/drhiobyblz/ishceuryfe/vpkvwmqwm,Price Redis | Official Site,desktop,IN,en,google_images,u_16460829,s_a5ced3ec,1,2,1,0.5,64,False,faq,False
2025-07-09,price redis,transactional,https://docs.example.com/whizz/crwmggsal,Price Redis,desktop,BR,en,google_discover,u_220a17b6,s_6711acbf,4,1,0,0.0,0,True,faq,False
2025-07-09,price redis,transactional,https://news.example.com/bqutr/kgsjjpo,Price Redis | Official Site,mobile,IN,en,google_news,u_34ddfe02,s_d224176f,49,1,0,0.0,0,True,faq,False
2025-07-09,price redis,transactional,https://blog.example.com/bxoe,Price Redis | Pricing,mobile,DE,en-US,google_discover,u_5319eb91,s_8953c915,17,6,0,0.0,0,True,faq,False
2025-07-09,redis amazon,informational,https://blog.example.com/wmivd,Redis Amazon – Reviews,mobile,US,pt,google_images,u_20cf91db,s_505ddad4,32,3,0,0.0,0,True,localpack,False
2025-07-09,redis amazon,informational,https://news.example.com/arexeyg/wbkdpm/lsafmed,Redis Amazon – Reviews,mobile,AU,en,google_discover,u_c1cbcf79,s_2a2b6ea3,11,3,0,0.0,0,True,localpack,False
2025-07-09,redis amazon,informational,https://support.example.com/akwtum/hhjrh,Redis Amazon | Official Site,mobile,US,en-US,google_images,u_4d7d0ff6,s_17a73496,17,4,1,0.25,166,False,localpack,False
2025-07-09,redis amazon,informational,https://support.example.com/mutndd/llhtquyaql/uyezgmmpa,Redis Amazon,mobile,JP,fr,google,u_792fc30f,s_fcbb91a1,34,2,1,0.5,118,False,localpack,False
2025-07-09,redis amazon,informational,https://support.example.com/alqkdmpgv/tqnjetwy,Redis Amazon | Docs,mobile,IN,en-US,google,u_da04ffb3,s_d1ff57f8,3,2,1,0.5,116,True,localpack,False
2025-07-09,redis amazon,informational,https://www.example.com/jxul/zdnc/jrarzhldxx,Redis Amazon,mobile,US,en,google_news,u_4de001cd,s_b86b3119,20,1,0,0.0,0,True,localpack,False
2025-07-09,ssd amazon,informational,https://blog.example.com/qopuwxzmv,Ssd Amazon | Docs,mobile,CA,en,google_discover,u_b29e0199,s_acc93adf,30,7,1,0.1429,77,False,video,False
2025-07-09,ssd amazon,informational,https://www.example.com/fmyoiunsr/gqhgec/bhqgisuxc,Ssd Amazon | Docs,mobile,US,en,google_images,u_b4b9e572,s_3b2ee169,20,3,1,0.3333,94,True,video,False
2025-07-09,ssd amazon,informational,https://blog.example.com/xcsqahha,Ssd Amazon | Docs,mobile,FR,en,google_discover,u_9c5c8864,s_08122674,1,5,1,0.2,75,False,video,False
2025-07-09,ssd directions,local,https://www.example.com/sixhljlrr,Ssd Directions – Ultimate Guide,mobile,US,en-US,google_news,u_a6e82a7a,s_c1525280,36,3,0,0.0,0,True,localpack,False
2025-07-09,ssd directions,local,https://blog.example.com/hzcdzbnbj,Ssd Directions | Official Site,desktop,US,en,google_images,u_9df28fef,s_9bd28cb9,22,1,1,1.0,80,False,localpack,False
2025-07-09,ssd youtube,informational,https://www.example.com/diwfwlawx/lfsxhb,Ssd Youtube – Ultimate Guide,mobile,US,en,google_images,u_87e79a1b,s_8c424f0c,22,4,0,0.0,0,True,image,False
2025-07-09,tutorial fpga,informational,https://shop.example.com/gjyvh/toqjxbizjy,Tutorial Fpga – Reviews,mobile,IN,en-US,google_images,u_c4636496,s_7a5772ee,16,3,0,0.0,0,True,shopping,False
2025-07-09,tutorial fpga,informational,https://news.example.com/xdps/otgkycy/gcxqgjhyc,Tutorial Fpga – Reviews,mobile,IN,en,google_news,u_ca34288a,s_b6495515,3,1,0,0.0,0,True,shopping,False
2025-07-09,tutorial fpga,informational,https://shop.example.com/bhuph,Tutorial Fpga | Pricing,desktop,GB,en-US,google_discover,u_8d7c85d6,s_883949c1,18,4,0,0.0,0,True,shopping,False
2025-07-09,tutorial fpga,informational,https://www.example.com/feckibb/qnhtzszpoo/hzlnepuzo,Tutorial Fpga,mobile,IN,pt,google_discover,u_7e89c3f7,s_42cee5ca,41,1,0,0.0,0,True,shopping,False
2025-07-09,tutorial fpga,informational,https://news.example.com/htktrxbqvi/vqznc/cjyqacybdk,Tutorial Fpga,mobile,BR,en-US,google_discover,u_cc48aa85,s_b0c020da,45,1,0,0.0,0,True,shopping,False
2025-07-09,tutorial laptop,informational,https://www.example.com/ssqomta,Tutorial Laptop,desktop,GB,en-US,google_discover,u_ebf69057,s_28dc4cea,34,4,0,0.0,0,True,shopping,False
2025-07-09,tutorial laptop,informational,https://blog.example.com/cdls/gsgtm,Tutorial Laptop | Pricing,mobile,GB,en,google_images,u_02a6f380,s_1e045d72,43,5,1,0.2,118,False,shopping,False
2025-07-09,tutorial python,informational,https://shop.example.com/lttkzzlazg/zrxzmr/dcutlntxo,Tutorial Python | Official Site,desktop,GB,en,google,u_37da529f,s_7f3ff943,45,3,0,0.0,0,True,shopping,False
2025-07-09,tutorial router,informational,https://www.example.com/khvwvf/brlewbjyqy,Tutorial Router | Docs,mobile,BR,en-US,google_news,u_bc45b9ef,s_95d32f62,25,2,1,0.5,109,False,faq,False
2025-07-09,what is climate change,informational,https://shop.example.com/zobdjc/ulwicdv/bgiah,What Is Climate Change – Ultimate Guide,desktop,GB,en-GB,google_images,u_e92f1fd8,s_dff91608,21,1,1,1.0,92,False,news,False
2025-07-09,what is coffee,informational,https://shop.example.com/wsidkulio/tdmrcn,What Is Coffee | Pricing,mobile,DE,en,google_discover,u_f14f7a84,s_ba646321,21,1,0,0.0,0,True,shopping,False
2025-07-09,what is coffee,informational,https://news.example.com/dihpjdp,What Is Coffee | Docs,desktop,GB,en-GB,google_news,u_935b2363,s_0eaa5705,26,2,0,0.0,0,True,shopping,False
2025-07-09,what is coffee,informational,https://news.example.com/ujwl,What Is Coffee | Docs,mobile,US,en,google_discover,u_707f5b44,s_0b1342fc,14,1,0,0.0,0,True,shopping,False
2025-07-09,what is laptop,informational,https://support.example.com/cckfyn,What Is Laptop,desktop,IN,en-GB,google_images,u_2357c1b4,s_81d213eb,20,1,0,0.0,0,True,faq,False
2025-07-09,what is laptop,informational,https://www.example.com/plcdxz,What Is Laptop,mobile,DE,en,google_discover,u_b865f6b5,s_eb96bc28,44,2,0,0.0,0,True,faq,False
2025-07-09,what is redis,informational,https://docs.example.com/ydriejnlnv/jucggs/yayddmc,What Is Redis | Docs,mobile,US,en,google_discover,u_cac3f575,s_19c13dac,42,3,1,0.3333,67,False,video,False
2025-07-09,what is redis,informational,https://support.example.com/kqsgievx/ckycwdfdf,What Is Redis | Docs,desktop,JP,en,google_news,u_a960b25c,s_aca7a552,1,1,0,0.0,0,True,video,False
2025-07-09,what is redis,informational,https://support.example.com/imabkmso/ufqearo,What Is Redis,desktop,JP,en,google_discover,u_4922598f,s_d5298338,20,2,0,0.0,0,True,video,False
2025-07-09,wikipedia,informational,https://docs.example.com/gixeacd/riielwj/jkszbx,Wikipedia | Docs,desktop,US,en-US,google_news,u_17769d21,s_e198e955,46,1,1,1.0,109,False,image,False
2025-07-10,amazon,informational,https://news.example.com/ljwlzwaae/fgif,Amazon,mobile,AU,en,google_discover,u_c93669f0,s_61ea288e,40,4,2,0.5,135,False,image,False
2025-07-10,bank,informational,https://news.example.com/xmlmbxjlxt/lfly/pykd,Bank,desktop,GB,en,google_discover,u_de1a97bd,s_877bfb8d,8,3,0,0.0,0,True,shopping,False
2025-07-10,bank,informational,https://news.example.com/pjwzvr,Bank | Docs,mobile,JP,en,google_discover,u_12184569,s_7f116a52,40,11,1,0.0909,161,False,shopping,False
2025-07-10,benefits of coffee,informational,https://www.example.com/zqrqoc/ysraba,Benefits Of Coffee – Ultimate Guide,desktop,JP,en,google_discover,u_55c97734,s_3d142e10,22,5,0,0.0,0,True,shopping,False
2025-07-10,benefits of coffee,informational,https://docs.example.com/sydsnfi/fqlcwmeaw,Benefits Of Coffee,desktop,CA,en,google_discover,u_cac4aea2,s_87d6c766,27,7,1,0.1429,141,False,shopping,False
2025-07-10,benefits of laptop,informational,https://news.example.com/phndgaqtt/iixjmpkukl,Benefits Of Laptop | Official Site,mobile,US,en,google,u_a0e11d1e,s_a1593580,30,4,0,0.0,0,True,image,False
2025-07-10,benefits of laptop,informational,https://support.example.com/trodlwvr/kbarb,Benefits Of Laptop – Reviews,mobile,US,en-US,google,u_6de9df20,s_0d1e4948,47,1,0,0.0,0,True,image,False
2025-07-10,best headphones,informational,https://blog.example.com/vbainhu/uteudscl,Best Headphones,desktop,IN,en,google_news,u_a480b243,s_7d33b538,47,2,0,0.0,0,True,localpack,False
2025-07-10,best laptop,informational,https://support.example.com/ebgf,Best Laptop – Reviews,tablet,US,en,google,u_d8d311be,s_6296fe70,35,11,2,0.1818,122,False,shopping,False
2025-07-10,best laptop,informational,https://shop.example.com/qzlv,Best Laptop | Pricing,desktop,US,en,google_images,u_699211cc,s_eed29a8f,29,4,0,0.0,0,True,shopping,False
2025-07-10,best way to c++,informational,https://shop.example.com/jzrilogel,Best Way To C++ | Docs,desktop,US,en,google_discover,u_e292f454,s_27277cee,14,3,0,0.0,0,True,faq,False
2025-07-10,best way to climate change,informational,https://blog.example.com/isycxkk/eckurnny/cyrnpxxzaa,Best Way To Climate Change | Official Site,desktop,CA,en,google_news,u_ba6b6049,s_73daf056,37,3,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://docs.example.com/etfekmsw/ttjqeed/xujfvglw,Best Way To Climate Change,desktop,GB,en,google,u_865c2c84,s_df40656d,6,3,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://support.example.com/ollfvm/jrej/ddwqqpfc,Best Way To Climate Change – Ultimate Guide,mobile,US,fr,google_images,u_bf06e24e,s_4276d4f9,39,3,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://docs.example.com/etsfh,Best Way To Climate Change | Pricing,desktop,DE,en,google_news,u_8cae54a4,s_1cf790e8,5,2,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://support.example.com/zizd/kbyp,Best Way To Climate Change – Ultimate Guide,desktop,US,en-GB,google_news,u_e80e91cb,s_d3b76fdc,40,4,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://news.example.com/qubmyipzd/pyje,Best Way To Climate Change | Docs,desktop,DE,en-US,google_images,u_23e23e59,s_e3ac43c4,31,3,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://www.example.com/kyjvb/bvjalgaim/degyabziq,Best Way To Climate Change | Official Site,mobile,GB,en,google_news,u_489eb2c5,s_725af6a1,26,4,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://support.example.com/myicyv/wshxhsg,Best Way To Climate Change | Docs,desktop,IN,en,google_news,u_9b30b1dd,s_55d04cc3,13,1,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://blog.example.com/grnhtyxxs/koqlcq/hgnoux,Best Way To Climate Change | Docs,desktop,IN,en-US,google_images,u_d08b4390,s_1a3ce3f8,7,4,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://www.example.com/vpejvj/nhqy/zvweiwgv,Best Way To Climate Change | Pricing,desktop,DE,en,google,u_b9c627bc,s_ac026aae,21,4,1,0.25,79,False,none,False
2025-07-10,best way to climate change,informational,https://support.example.com/kiknqvbhl/ukdfjjbmsc,Best Way To Climate Change – Reviews,mobile,US,en-GB,google_news,u_555476cf,s_1514e830,13,4,1,0.25,111,True,none,False
2025-07-10,best way to climate change,informational,https://docs.example.com/xbpb/athowxhh/zsjnkalfxk,Best Way To Climate Change | Official Site,desktop,CA,en,google_discover,u_da24fa2d,s_aef71bec,1,1,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://shop.example.com/tcleflkszk,Best Way To Climate Change | Docs,mobile,IN,en-US,google_news,u_46f0a729,s_8bbfdbaa,9,2,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://shop.example.com/lgexru,Best Way To Climate Change | Pricing,desktop,US,en,google,u_454d6d18,s_b0e8d173,7,2,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://blog.example.com/jxsp/sgyeld/ntvzf,Best Way To Climate Change | Official Site,mobile,US,en,google_images,u_70885502,s_1f3353f7,8,1,0,0.0,0,True,none,False
2025-07-10,best way to climate change,informational,https://www.example.com/kdweiibzc,Best Way To Climate Change | Official Site,desktop,CA,en-US,google_news,u_a91f4d42,s_1e6ee37d,38,6,1,0.1667,192,False,none,False
2025-07-10,best way to climate change,informational,https://news.example.com/uvykaynjd,Best Way To Climate Change – Ultimate Guide,desktop,US,en-GB,google_images,u_9407bd5c,s_234d0e8f,3,4,0,0.0,0,True,none,False
